date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-01-02 00:00:00+00:00,70.95,71.33,70.54,71.16,2972072,63.8479695071,64.1899318526,63.4790101343,64.036948698,2972072,0.0,1.0
2018-01-03 00:00:00+00:00,71.55,71.77,70.9,71.18,4256228,64.3879100526,64.5858882526,63.8029744616,64.0549467162,4256228,0.0,1.0
2018-01-04 00:00:00+00:00,72.68,72.97,71.86,71.95,3389884,65.40479808,65.6657693437,64.6668793345,64.7478704163,3389884,0.0,1.0
2018-01-05 00:00:00+00:00,73.3,73.59,72.76,73.11,2743680,65.9627366437,66.2237079074,65.4767901527,65.7917554709,2743680,0.0,1.0
2018-01-08 00:00:00+00:00,73.37,73.66,73.01,73.16,2155295,66.0257297073,66.286700971,65.70176538,65.8367505164,2155295,0.0,1.0
2018-01-09 00:00:00+00:00,73.46,73.63,73.2,73.2,3014775,66.1067207892,66.2597039437,65.8727465528,65.8727465528,3014775,0.0,1.0
2018-01-10 00:00:00+00:00,73.97,74.02,73.2,73.24,3156034,66.5656702528,66.6106652983,65.8727465528,65.9087425891,3156034,0.0,1.0
2018-01-11 00:00:00+00:00,74.01,74.2,73.62,73.98,3737922,66.6016662892,66.772647462,66.2507049346,66.5746692619,3737922,0.0,1.0
2018-01-12 00:00:00+00:00,74.56,74.85,73.89,74.1,3757655,67.0966117893,67.3575830529,66.4936781801,66.682657371,3757655,0.0,1.0
2018-01-16 00:00:00+00:00,74.73,75.78,74.42,75.45,3264386,67.2495949438,68.1944908985,66.970625662,67.8975235984,3264386,0.0,1.0
2018-01-17 00:00:00+00:00,75.84,76.03,75.1,75.15,3939154,68.248484953,68.4194661258,67.5825582802,67.6275533257,3939154,0.0,1.0
2018-01-18 00:00:00+00:00,76.75,77.14,76.11,77.0,4063701,69.0673947804,69.418356135,68.4914581985,69.2923700077,4063701,0.0,1.0
2018-01-19 00:00:00+00:00,77.29,77.38,76.78,76.99,3079223,69.5533412714,69.6343323532,69.0943918077,69.2833709986,3079223,0.0,1.0
2018-01-22 00:00:00+00:00,77.96,78.34,77.19,77.39,3678600,70.1562748805,70.498237226,69.4633511804,69.6433313623,3678600,0.0,1.0
2018-01-23 00:00:00+00:00,78.26,78.78,77.55,77.64,2626803,70.4262451533,70.8941936261,69.7873155078,69.8683065896,2626803,0.0,1.0
2018-01-24 00:00:00+00:00,78.45,78.95,78.11,78.54,3510360,70.597226326,71.0471767806,70.2912600169,70.6782174078,3510360,0.0,1.0
2018-01-25 00:00:00+00:00,77.95,78.83,77.72,78.72,2683441,70.1472758714,70.9391886715,69.9402986623,70.8401995715,2683441,0.0,1.0
2018-01-26 00:00:00+00:00,78.43,78.53,77.68,78.22,2353710,70.5792283078,70.6692183988,69.9043026259,70.3902491169,2353710,0.0,1.0
2018-01-29 00:00:00+00:00,78.15,78.42,77.78,78.05,2672286,70.3272560533,70.5702292987,69.9942927169,70.2372659623,2672286,0.0,1.0
2018-01-30 00:00:00+00:00,77.76,78.74,77.52,78.17,2767122,69.9762946987,70.8581975897,69.7603184805,70.3452540714,2767122,0.0,1.0
