date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-01-02 00:00:00+00:00,26.46,26.5,25.33,25.55,1635291,26.46,26.5,25.33,25.55,1635291,0.0,1.0
2018-01-03 00:00:00+00:00,26.49,26.55,25.13,25.87,2404387,26.49,26.55,25.13,25.87,2404387,0.0,1.0
2018-01-04 00:00:00+00:00,26.57,26.96,26.35,26.5,948776,26.57,26.96,26.35,26.5,948776,0.0,1.0
2018-01-05 00:00:00+00:00,26.54,26.55,25.64,26.5,1553616,26.54,26.55,25.64,26.5,1553616,0.0,1.0
2018-01-08 00:00:00+00:00,26.39,26.65,26.07,26.65,1287981,26.39,26.65,26.07,26.65,1287981,0.0,1.0
2018-01-09 00:00:00+00:00,26.42,26.6,26.25,26.4,719455,26.42,26.6,26.25,26.4,719455,0.0,1.0
2018-01-10 00:00:00+00:00,26.51,26.78,26.0,26.1,1036827,26.51,26.78,26.0,26.1,1036827,0.0,1.0
2018-01-11 00:00:00+00:00,26.57,26.62,26.33,26.6,818834,26.57,26.62,26.33,26.6,818834,0.0,1.0
2018-01-12 00:00:00+00:00,27.0,27.3,26.51,26.59,2833453,27.0,27.3,26.51,26.59,2833453,0.0,1.0
2018-01-16 00:00:00+00:00,26.35,27.03,26.3,27.0,1857151,26.35,27.03,26.3,27.0,1857151,0.0,1.0
2018-01-17 00:00:00+00:00,26.78,26.89,26.2,26.58,1050440,26.78,26.89,26.2,26.58,1050440,0.0,1.0
2018-01-18 00:00:00+00:00,27.0,27.18,26.71,26.9,1192119,27.0,27.18,26.71,26.9,1192119,0.0,1.0
2018-01-19 00:00:00+00:00,29.18,29.6,26.8972,27.15,6233133,29.18,29.6,26.8972,27.15,6233133,0.0,1.0
2018-01-22 00:00:00+00:00,29.8,30.92,29.2,30.92,4037395,29.8,30.92,29.2,30.92,4037395,0.0,1.0
2018-01-23 00:00:00+00:00,30.38,30.7,29.91,30.55,1702851,30.38,30.7,29.91,30.55,1702851,0.0,1.0
2018-01-24 00:00:00+00:00,30.79,30.91,30.39,30.76,1421235,30.79,30.91,30.39,30.76,1421235,0.0,1.0
2018-01-25 00:00:00+00:00,30.52,31.0,30.0,30.93,1142911,30.52,31.0,30.0,30.93,1142911,0.0,1.0
2018-01-26 00:00:00+00:00,30.98,31.1882,30.35,30.77,1672247,30.98,31.1882,30.35,30.77,1672247,0.0,1.0
2018-01-29 00:00:00+00:00,30.41,31.16,30.3,31.16,875031,30.41,31.16,30.3,31.16,875031,0.0,1.0
2018-01-30 00:00:00+00:00,29.8,30.34,29.54,30.21,1126534,29.8,30.34,29.54,30.21,1126534,0.0,1.0
2018-01-31 00:00:00+00:00,29.45,30.7,29.26,30.11,743650,29.45,30.7,29.26,30.11,743650,0.0,1.0
2018-02-01 00:00:00+00:00,29.86,29.915,29.26,29.39,601485,29.86,29.915,29.26,29.39,601485,0.0,1.0
2018-02-02 00:00:00+00:00,29.3,29.78,29.01,29.73,1072517,29.3,29.78,29.01,29.73,1072517,0.0,1.0
2018-02-05 00:00:00+00:00,28.53,29.4745,28.5,29.0,958697,28.53,29.4745,28.5,29.0,958697,0.0,1.0
2018-02-06 00:00:00+00:00,28.84,28.96,27.75,27.82,930407,28.84,28.96,27.75,27.82,930407,0.0,1.0
2018-02-07 00:00:00+00:00,29.4,29.48,28.74,28.89,696800,29.4,29.48,28.74,28.89,696800,0.0,1.0
2018-02-08 00:00:00+00:00,28.56,29.72,28.34,29.51,1062307,28.56,29.72,28.34,29.51,1062307,0.0,1.0
2018-02-09 00:00:00+00:00,28.87,29.17,27.71,28.78,1512934,28.87,29.17,27.71,28.78,1512934,0.0,1.0
2018-02-12 00:00:00+00:00,30.63,30.83,29.2,30.38,1338658,30.63,30.83,29.2,30.38,1338658,0.0,1.0
2018-02-13 00:00:00+00:00,31.57,31.623,30.36,30.67,1204811,31.57,31.623,30.36,30.67,1204811,0.0,1.0
2018-02-14 00:00:00+00:00,33.92,34.129,31.85,31.86,2374096,33.92,34.129,31.85,31.86,2374096,0.0,1.0
2018-02-15 00:00:00+00:00,33.36,34.7265,32.89,34.51,1719479,33.36,34.7265,32.89,34.51,1719479,0.0,1.0
2018-02-16 00:00:00+00:00,34.75,34.91,33.52,33.68,1302837,34.75,34.91,33.52,33.68,1302837,0.0,1.0
2018-02-20 00:00:00+00:00,35.84,36.085,34.34,34.74,1819498,35.84,36.085,34.34,34.74,1819498,0.0,1.0
2018-02-21 00:00:00+00:00,35.33,36.46,35.03,36.1,1139888,35.33,36.46,35.03,36.1,1139888,0.0,1.0
2018-02-22 00:00:00+00:00,35.82,37.24,35.41,36.83,1964385,35.82,37.24,35.41,36.83,1964385,0.0,1.0
2018-02-23 00:00:00+00:00,36.49,36.95,35.89,36.31,2240605,36.49,36.95,35.89,36.31,2240605,0.0,1.0
2018-02-26 00:00:00+00:00,37.7,38.3907,36.79,36.8,2023082,37.7,38.3907,36.79,36.8,2023082,0.0,1.0
2018-02-27 00:00:00+00:00,37.74,38.22,37.2,37.91,1207351,37.74,38.22,37.2,37.91,1207351,0.0,1.0
2018-02-28 00:00:00+00:00,38.59,39.13,37.91,37.91,1201306,38.59,39.13,37.91,37.91,1201306,0.0,1.0
2018-03-01 00:00:00+00:00,36.4,38.675,35.06,38.65,3064733,36.4,38.675,35.06,38.65,3064733,0.0,1.0
2018-03-02 00:00:00+00:00,37.48,37.68,35.51,35.84,1572135,37.48,37.68,35.51,35.84,1572135,0.0,1.0
2018-03-05 00:00:00+00:00,38.84,39.0,37.27,37.47,1726339,38.84,39.0,37.27,37.47,1726339,0.0,1.0
2018-03-06 00:00:00+00:00,38.22,39.59,38.04,39.31,1795640,38.22,39.59,38.04,39.31,1795640,0.0,1.0
2018-03-07 00:00:00+00:00,39.14,39.61,37.02,37.53,2293519,39.14,39.61,37.02,37.53,2293519,0.0,1.0
2018-03-08 00:00:00+00:00,42.6,42.8651,39.8,40.32,4708516,42.6,42.8651,39.8,40.32,4708516,0.0,1.0
2018-03-09 00:00:00+00:00,39.71,42.885,39.22,42.72,5513302,39.71,42.885,39.22,42.72,5513302,0.0,1.0
