date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-01-02 00:00:00+00:00,46.63,47.8,46.17,47.57,25309088,41.4428648808,42.4827137315,41.0340354181,42.2782990002,25309088,0.0,1.0
2018-01-03 00:00:00+00:00,47.71,48.07,47.44,47.53,23897290,42.4027253584,42.7226788509,42.162760239,42.2427486121,23897290,0.0,1.0
2018-01-04 00:00:00+00:00,48.18,48.19,47.72,47.99,19716758,42.8204424181,42.8293300151,42.4116129554,42.6515780748,19716758,0.0,1.0
2018-01-05 00:00:00+00:00,48.47,48.63,48.28,48.42,14348241,43.0781827315,43.2203842837,42.9093183882,43.0337447464,14348241,0.0,1.0
2018-01-08 00:00:00+00:00,48.98,49.07,47.94,48.3,14758381,43.5314501793,43.6114385524,42.6071400897,42.9270935823,14758381,0.0,1.0
2018-01-09 00:00:00+00:00,49.06,49.36,48.92,49.25,14128908,43.7714152987,44.039075808,43.646507061,43.9409336213,14128908,0.19,1.0
2018-01-10 00:00:00+00:00,48.8,49.27,48.58,48.86,13328212,43.5394428572,43.9587776552,43.3431584837,43.5929749591,13328212,0.0,1.0
2018-01-11 00:00:00+00:00,48.95,49.02,48.44,48.87,11666762,43.6732731119,43.7357272308,43.218250246,43.6018969761,11666762,0.0,1.0
2018-01-12 00:00:00+00:00,49.51,49.83,49.06,49.18,15455367,44.1729060627,44.4584106061,43.7714152987,43.8784795024,15455367,0.0,1.0
2018-01-16 00:00:00+00:00,49.59,50.06,49.44,49.85,17073307,44.2442821986,44.6636169966,44.1104519439,44.47625464,17073307,0.0,1.0
2018-01-17 00:00:00+00:00,50.27,50.29,49.85,49.91,23115174,44.8509793531,44.8688233871,44.47625464,44.5297867419,23115174,0.0,1.0
2018-01-18 00:00:00+00:00,50.23,50.68,50.1,50.19,15547862,44.8152912852,45.2167820493,44.6993050645,44.7796032173,15547862,0.0,1.0
2018-01-19 00:00:00+00:00,50.58,50.6,50.27,50.5,13991663,45.1275618795,45.1454059134,44.8509793531,45.0561857436,13991663,0.0,1.0
2018-01-22 00:00:00+00:00,50.71,50.74,50.27,50.43,15358596,45.2435481002,45.2703141511,44.8509793531,44.9937316248,15358596,0.0,1.0
2018-01-23 00:00:00+00:00,51.12,51.27,50.57,50.75,13953926,45.6093507963,45.743181051,45.1186398625,45.2792361681,13953926,0.0,1.0
2018-01-24 00:00:00+00:00,51.45,52.0,51.21,51.36,17144229,45.9037773566,46.3944882905,45.6896489491,45.8234792038,17144229,0.0,1.0
2018-01-25 00:00:00+00:00,51.6,52.05,51.54,51.54,13866906,46.0376076113,46.4390983754,45.9840755094,45.9840755094,13866906,0.0,1.0
2018-01-26 00:00:00+00:00,52.75,52.75,51.76,51.86,13591486,47.0636395639,47.0636395639,46.180359883,46.2695800528,13591486,0.0,1.0
2018-01-29 00:00:00+00:00,51.94,52.79,51.88,52.67,11945048,46.3409561886,47.0993276318,46.2874240867,46.9922634281,11945048,0.0,1.0
2018-01-30 00:00:00+00:00,50.96,51.99,50.75,51.74,16614771,45.4665985247,46.3855662735,45.2792361681,46.162515849,16614771,0.0,1.0
2018-01-31 00:00:00+00:00,51.59,51.85,50.86,50.86,16628930,46.0286855943,46.2606580358,45.3773783549,45.3773783549,16628930,0.0,1.0
2018-02-01 00:00:00+00:00,51.63,51.98,51.26,51.36,11648956,46.0643736623,46.3766442565,45.734259034,45.8234792038,11648956,0.0,1.0
2018-02-02 00:00:00+00:00,50.13,51.41,50.04,51.25,17066379,44.7260711154,45.8680892887,44.6457729626,45.7253370171,17066379,0.0,1.0
2018-02-05 00:00:00+00:00,48.09,50.7,48.06,50.04,19401024,42.9059796517,45.2346260832,42.8792136008,44.6457729626,19401024,0.0,1.0
2018-02-06 00:00:00+00:00,49.4,49.51,46.81,47.33,25762565,44.074763876,44.1729060627,41.7639614784,42.2279063613,25762565,0.0,1.0
2018-02-07 00:00:00+00:00,48.87,49.85,48.82,49.2,14829532,43.6018969761,44.47625464,43.5572868912,43.8963235364,14829532,0.0,1.0
2018-02-08 00:00:00+00:00,46.84,49.12,46.81,49.09,20411169,41.7907275293,43.8249474005,41.7639614784,43.7981813496,20411169,0.0,1.0
2018-02-09 00:00:00+00:00,47.73,48.15,45.92,47.58,23120892,42.5847870405,42.9595117536,40.9699019673,42.4509567858,23120892,0.0,1.0
2018-02-12 00:00:00+00:00,48.15,48.49,47.72,48.22,16202848,42.9595117536,43.2628603309,42.5758650235,43.0219658724,16202848,0.0,1.0
2018-02-13 00:00:00+00:00,48.49,48.68,47.77,48.01,12352626,43.2628603309,43.4323786535,42.6204751084,42.8346035159,12352626,0.0,1.0
